
ClusterName	GeneSetName	GeneSet#	ModGene#	Hit#	GeneSet	FoldEnrichment	Pval	BH
Cluster_6	TF_TG_PROXIMAL_FILTERED_BRF1	23	547	1	AIF1L	1.3349495270646214	0.5333005353823304	0.81772748758624
Cluster_6	TF_TG_PROXIMAL_FILTERED_MYC	560	547	15	TRIP6,ZNF217,PECAM1,ICAM2,ICAM1,PCK2,FKBP10,CTSC,TLCD1,EMID1,ZFP36L2,BMP7,TGIF2,SLC3A2,AGPAT3	0.8224242622094541	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_POU2F2	99	547	4	CD74,HIST1H2BB,ZFP36L1,HIST1H1D	1.2405591564640925	0.5663676812941961	0.845873809725098
Cluster_6	TF_TG_PROXIMAL_FILTERED_TCF12	242	547	9	IER3,PAX6,CDKN2A,LHX2,EMX2,PCK2,TLCD1,POU3F2,POU3F3	1.1418783144726306	0.5862751114285952	0.860716404234935
Cluster_6	TF_TG_PROXIMAL_FILTERED_BRF2	27	547	1	AIF1L	1.1371792267587515	0.5912747472570422	0.860716404234935
Cluster_6	TF_TG_PROXIMAL_FILTERED_ZZZ3	29	547	1	SEMA3A	1.0587530731891823	0.6175071549563418	0.887666535249741
Cluster_6	TF_TG_PROXIMAL_FILTERED_SIRT6	39	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_FOS	418	547	15	ELK3,IER3,ANXA1,UNG,UPP1,ITGA5,SLC25A25,TJP2,ITPRIP,CD93,SMAD3,AFF1,ETV5,DDAH1,LAMB1	1.101812408701661	0.6744363395771262	0.938769033236402
Cluster_6	TF_TG_PROXIMAL_FILTERED_E2F1	432	547	12	CXADR,ORAI1,TMEM44,TEAD1,SLC7A1,LHX2,SLC25A25,DAG1,ZFP36L2,BMP7,SLC3A2,GOLPH3	0.8528844200690635	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_TBP	195	547	7	HLA-DQA1,CD74,HIST1H2BB,NPR1,HIST1H1D,POLG,SLC3A2	1.102189096704636	0.685709554711807	0.938769033236402
Cluster_6	TF_TG_PROXIMAL_FILTERED_POLR3A	54	547	2	NPR1,POLG	1.1371792267587515	0.6957529290678222	0.941312786385877
Cluster_6	TF_TG_PROXIMAL_FILTERED_HSF1	59	547	2	PCK2,POLG	1.040808105846993	0.7183733885788894	0.94652997764579
Cluster_6	TF_TG_PROXIMAL_FILTERED_GTF2F1	60	547	2	AIF1L,SLC3A2	1.0234613040828764	0.7229436489707621	0.94652997764579
Cluster_6	TF_TG_PROXIMAL_FILTERED_FOSL2	61	547	1	F3	0.5033416249587916	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_BDP1	75	547	3	AIF1L,NPR1,POLG	1.2281535648994515	0.7370635222188381	0.952385450058049
Cluster_6	TF_TG_PROXIMAL_FILTERED_SPI1	334	547	9	AIF1L,HLA-DMA,HLA-DMB,CIITA,CCDC102A,CD38,RHOC,CD74,TRIP10	0.827348958390349	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_BCLAF1	113	547	4	CD74,ZFP36L1,HIST1H1D,SLC3A2	1.0868615618579216	0.787630930862679	0.987015939801155
Cluster_6	TF_TG_PROXIMAL_FILTERED_SMARCB1	121	547	4	IER3,LAMA5,SLC3A2,GOLPH3	1.0150029461978938	0.7996572777144564	0.987015939801155
Cluster_6	TF_TG_PROXIMAL_FILTERED_SMARCA4	123	547	3	IER3,TLCD1,SLC3A2	0.74887412493869	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_MAFF	138	547	5	TMEM37,NFIA,FST,AFF1,LAMB1	1.1124579392205176	0.8067782464461618	0.987015939801155
Cluster_6	TF_TG_PROXIMAL_FILTERED_BCL3	174	547	6	AIF1L,TLCD1,CD74,ZFP36L1,HIST1H1D,SLC3A2	1.0587530731891823	0.8286020404354709	0.995868990679013
Cluster_6	TF_TG_PROXIMAL_FILTERED_ZBTB7A	182	547	6	AIF1L,NRARP,MDK,RHOC,CBS,PDLIM7	1.0122144765654821	0.8349852617358651	0.995868990679013
Cluster_6	TF_TG_PROXIMAL_FILTERED_MAFK	201	547	7	AIF1L,TMEM37,NFIA,FST,HIST1H2BB,AFF1,LAMB1	1.069287929638826	0.8399938443118631	0.995868990679013
Cluster_6	TF_TG_PROXIMAL_FILTERED_HMGN3	59	547	1	AIF1L	0.5204040529234965	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_MXI1	59	547	1	SLC25A25	0.5204040529234965	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_ESRRA	53	547	1	PCK2	0.5793177192921941	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_HDAC2	55	547	1	AIF1L	0.5582516204088416	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_PPARGC1A	35	547	1	PCK2	0.8772525463567511	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_IRF3	88	547	2	SLC25A25,HIST1H2BB	0.6978145255110519	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_NR2C2	33	547	1	AIF1L	0.9304193673480693	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_MEF2C	31	547	1	CD74	0.9904464233060093	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_XRCC4	31	547	1	AIF1L	0.9904464233060093	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_PRDM1	19	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_FAM48A	4	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_BHLHE40	10	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_POU5F1	5	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_IRF1	28	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_SMARCC2	2	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_WRNIP1	1	547	0		0.0	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_NR3C1	310	547	10	SLC7A5,ITGA5,PCK2,HIP1,SMAD3,HIST1H1A,LAMA5,PON2,STOM,HES1	0.9904464233060094	1	1
Cluster_6	TF_TG_PROXIMAL_FILTERED_CEBPB	213	547	6	MMP19,SESN2,SLC25A25,PCK2,SLC7A11,SPRY4	0.8648968766897547	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_REST	288	1763	147	ZNF23,L1CAM,KCNC2,KCNC3,SMPD3,MMP24,KCNB1,KCNH4,KCNH7,NPAS4,HHATL,HTR1A,SNAP25,UNC80,SEZ6L,PCDH8,SYT14,HTR5A,SST,KCNK3,CPNE9,CPNE4,BSN,GIT1,SYP,SYN1,GRIN1,KCNS2,CELSR3,CARTPT,GPRIN1,CACNA1B,SNTG1,SYT5,FGF12,GRM1,GRM2,GRM4,GDAP1L1,CA4,ATP6V1B2,CLVS1,HS3ST2,FAM155A,GABRG2,XKR4,GABRB3,NRSN1,GABRA1,RAB3C,GOLGA7B,SCRT1,MAP3K10,SRRM3,SRRM4,MAPK8IP2,SPTBN4,PSD,GABRD,LHFPL4,CHRNB2,SHISA7,HRH3,LRP11,VWC2L,SVOP,NRXN1,CADM3,GPR26,ACTL6B,MANEAL,SEZ6,FSTL5,GLRA2,GLRA3,LRRC24,STXBP5L,ADCYAP1,OLFM3,BDNF,CNTNAP2,CELF3,CELF4,CELF6,EID2B,SH2D3C,CNTNAP5,CECR6,SLITRK1,SLC12A5,RESP18,ANK1,CTXN2,SCN3B,ST8SIA3,TMEM151A,PCSK2,PCSK1,PTPRN,SLC7A14,PPFIA3,RUNDC3A,RTN2,HMP19,CNRIP1,MAST1,CALB1,VGF,INA,CHGA,MAPK11,VIP,STMN3,CHGB,UNC13A,TMEM198,PLCH2,RIPPLY2,GPR158,TTC9B,NMNAT2,CHRM4,RPH3A,TUBB3,DISP2,SPIRE2,DPP10,CACNG3,NTSR2,PTPRN2,PDE2A,PRMT8,AP3B2,TMEM145,RELL2,SCG2,HPCA,SEZ6L2,CPLX2,CPLX1,CPLX3,ELAVL2,OPRM1,HCN3,CADPS,MEIS2,GDAP1	4.862420826243146	5.811367234231636E-68	6.68307231936638e-66
Cluster_1	TF_TG_PROXIMAL_FILTERED_GABPA	408	1763	6	IMPACT,C9ORF172,EPN1,CAGE1,NGB,B3GAT3	0.1400937572987221	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ELF1	362	1763	6	FBXO31,KCTD13,WIPF2,PI4KA,ULK4,PIP4K2C	0.15789572645822822	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TAF1	488	1763	13	BCR,FBXO31,ZBTB4,TTC19,RAB36,ZC3H6,GP1BB,MAPK1,YWHAG,JUNB,IER5,ITPR1,SS18L1	0.2537763964181769	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_YY1	378	1763	14	C12ORF43,FBXO31,NECAP1,ACTR3B,HOOK2,WIPF2,WDR34,ZC3H6,C2CD2L,NCDN,CNNM2,NDRG3,TTLL11,PREPL	0.35282872208567045	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_BRCA1	169	1763	2	BTBD10,DNAJC27	0.11273817155400122	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_USF1	407	1763	17	ORAI2,ATP6V1C1,PLD3,ARMC9,WDR17,THNSL1,BCL6,PDK2,KIAA0513,TASP1,PI4KA,MAPK1,RNFT2,VGF,ANKRD12,WBP2,TTLL11	0.39790757601307797	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_MYC	560	1763	30	BCR,TRIM37,CPNE7,IGF2,PRICKLE2,EEF1A2,CA4,EPN1,LDHB,NR1D1,NFIX,CAGE1,GP1BB,SHISA7,PI4KA,DBP,MAPK1,STARD8,PRKAR1B,NTN5,DOK5,PNPO,CYB561,TMTC1,PTPRN2,RPUSD1,PREPL,PDE4A,B3GAT3,RGS11	0.5103415444453447	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ATF3	235	1763	7	BCR,ATP6V1C1,RAB36,PI4KA,SDR39U1,MZF1,ATP6V0C	0.2837643764859222	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SIX5	309	1763	12	BCR,SMPD3,ZNF420,RAB36,NR6A1,CWC22,PI4KA,DNM1,ZFYVE28,MDH1,PNKD,WBP2	0.36995632995390687	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_NRF1	402	1763	19	BCR,ZNF483,FBXO31,TRIM37,KCTD13,NAPG,CRTC1,NR1D1,RAB36,MEGF8,PI4KA,MAPK1,SDR39U1,LRRC27,MYPOP,EID2B,ENTPD6,RTN3,KIFAP3	0.45025157818395267	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_MAX	406	1763	21	BCR,KCNH4,PLD3,NR1D1,THNSL1,RAB36,SLC13A3,GP1BB,TASP1,PI4KA,DBP,MAPK1,RNFT2,VSNL1,PNPO,ANKRD12,FAM103A1,RNF32,MEST,KLF9,PREPL	0.492743560154126	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TBP	195	1763	6	MED16,FBXO31,ZBTB4,PLXDC1,IER5,ITPR1	0.2931192460404031	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_E2F4	246	1763	10	BCR,WDR34,CIT,GP1BB,PI4KA,MAPK1,KIF4A,ZWINT,ALDOA,HCN3	0.38725103643549197	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SP2	211	1763	8	ZSWIM1,TOM1L2,SRRM3,DCUN1D4,MEGF8,RFX1,SLC25A42,AP2A1	0.3611895922772741	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_GTF2B	229	1763	10	BCR,FBXO31,ZBTB4,EGR1,GNG7,MAPK1,RFX1,PLXDC1,IER5,HSPA1L	0.4159989299700045	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_USF2	234	1763	11	BCR,ATP6V1C1,PLD3,TOM1L2,RAB36,PI4KA,MAPK1,RNFT2,ANKRD12,WBP2,ATP6V0C	0.44782107033950486	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_NFKB1	132	1763	4	SORL1,HIVEP1,JUNB,ANKRD33B	0.2886780453428213	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_NFYB	308	1763	17	SFXN3,MTMR12,SPRYD3,SORT1,RND1,RAB3A,DCUN1D4,ROGDI,RFX1,SLC25A42,GOT1,AP2A1,NPHP4,PNPO,NUMB,ZWINT,CHCHD6	0.5258064397315674	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_STAT3	239	1763	12	LYPD1,MED16,DUSP1,BHLHE40,BCL6,ABLIM1,HRH1,FHL2,CD46,PLA2G4E,JUNB,KLF9	0.4783117404006579	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SIN3A	196	1763	9	BCR,NPAS4,CCDC85B,EGR1,CELSR3,GP1BB,PI4KA,MAPK1,JUNB	0.4374356095245812	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_RAD21	639	1763	88	NDST3,FAM19A2,BCR,PIP5K1C,ATL1,ATN1,MAP3K5,KCNH1,KCNH2,CDKL4,SDCBP2,ARL4D,TRIM46,KCNJ6,SST,CPNE4,ATP6V1G2,RIN1,IGF2,GNAI1,GAD1,TCEA2,PCP4,HOOK2,BHLHE40,DACT3,PTK2B,CRYM,ALCAM,COL23A1,PLK2,NRSN2,TCTN3,ZNF341,GABRA5,PCDHAC1,RAB36,RTN4R,PLXNA2,TMEM132D,BCL6,SLC13A3,GP1BB,NR6A1,EFNB1,PI4KA,MAPK1,LSM11,GRIN2A,GPR61,CTGF,LIX1,ATXN1,LRRC4C,BDNF,EID2B,VPS37D,AHDC1,CNNM2,EPHA4,PTPRU,ENC1,CAMK2N1,PAK6,PLEKHA6,RAMP1,RGS4,NXPH3,HMP19,SPATA2L,JUNB,RNF150,PLCB1,BLCAP,PLCD3,CLSTN2,ADRA1D,SEMA3C,MGAT5B,NECAB2,CDS2,ANKRD6,RHOF,CA11,ACBD4,RADIL,CAMK2D,SSBP2	1.311926515924183	0.008325923833788428	0.0435218745857122
Cluster_1	TF_TG_PROXIMAL_FILTERED_NR3C1	310	1763	19	DUSP1,FBXO31,TCAP,BHLHE40,ZNF341,AVPI1,VAMP2,LRRC24,BAIAP2,CRIP2,CAMKK1,PER1,JUNB,SULT2B1,KLF9,CPLX2,SMAD3,NR4A1,TRNP1	0.5838746271933838	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ZBTB33	196	1763	10	BCR,BTBD10,EGR1,ZNF341,RAB36,GP1BB,PI4KA,MAPK1,JPH4,DNAJC27	0.4860395661384236	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SREBF1	125	1763	5	ZSWIM1,FBXO31,JPH4,MMAB,WBP2	0.3810550198525241	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ZNF263	308	1763	46	PRKAB2,BCR,PIP5K1C,NR2F1,NR2F2,C9ORF142,ATP6V1G2,EGR1,GIT1,BBS4,HOMER1,RAB36,RTN4R,LHX2,GP1BB,PI4KA,HK1,DBP,PDXK,SNCA,MEF2C,PPARGC1B,PRRT2,SLC9A7,AHDC1,CNNM1,LINGO1,ZDHHC8,HIVEP2,IQSEC2,DIRAS2,PCSK5,NCOA7,CAMKK1,HMP19,PRR7,TBC1D9,GPR162,VSTM2L,GLS2,KLF9,ALDOA,MARK1,SMAD3,MCTP1,RGS14	1.4227703663324764	0.014314648373793773	0.0633147908840878
Cluster_1	TF_TG_PROXIMAL_FILTERED_NFYA	266	1763	16	MTMR12,ZSWIM1,SPRYD3,RAB3A,TOM1L2,DCUN1D4,RFX1,NCDN,SLC25A42,GOT1,AP2A1,NPHP4,R3HDM1,PNPO,NUMB,CHCHD6	0.5730150674474047	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_STAT1	175	1763	9	BCR,MED16,RAB36,BCL6,GP1BB,PI4KA,MAPK1,ANKRD45,B3GAT3	0.489927882667531	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_FOSL2	61	1763	1	NR1D1	0.1561700901034935	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_MAFF	138	1763	7	DUSP1,SLC7A8,FAM171A1,ST3GAL5,STXBP6,LRP11,CTGF	0.4832219454651573	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_HNF4A	224	1763	14	DLGAP4,SRCIN1,FBXO31,PINK1,GNG4,NR1D1,B3GALT1,HNMT,CTGF,BLCAP,SARM1,VTN,CX3CL1,EPHX2	0.5953984685195689	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_HNF4G	126	1763	6	SDCBP2,FBXO31,TCEA2,NR1D1,HNMT,VTN	0.453636928395862	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SREBF2	54	1763	1	MMAB	0.17641436104283525	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_MEF2A	66	1763	2	BHLHE40,RABGAP1L	0.2886780453428213	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_GATA1	172	1763	10	BCR,YPEL4,BTG2,RAB36,GP1BB,PI4KA,HK1,TMEM56,ANK1,JUNB	0.5538590404833199	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_JUND	359	1763	26	BCR,NR2F1,DUSP1,PPARG,YPEL4,FBXO31,ROCK2,KCNJ4,EGR1,IGF2,NR1D1,ZNF341,RAB36,SCAMP1,CTGF,ATXN1,CECR6,PAK1,MNT,SPATA2L,SULT2B1,ALDOA,IPCEF1,DNAJC27,TRNP1,SSBP2	0.6899324871981635	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_PPARGC1A	35	1763	0		0.0	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SPI1	334	1763	24	BCR,ASPHD2,ACHE,MAP3K9,FBXO34,EPN1,PCGF2,RAB36,AP1B1,PI4KA,MAPK1,SCAMP1,GPR68,ZBTB47,LYSMD2,RASSF5,HIVEP2,NCOA7,AFF3,YWHAG,MADD,IPCEF1,NTS,RGS14	0.6845299757829774	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_FOXA1	386	1763	29	DUSP1,RAPGEF5,FBXO31,VPS13A,ROCK2,TTC3,STARD10,NR1D1,BCL6,MAP3K13,PLEKHM3,TNRC18,SORBS2,AXIN2,NGEF,EXPH5,JPH1,B3GALT1,HNMT,CTGF,FOXP2,FOXP1,SATB1,SARM1,INHA,VTN,TNK2,SPIRE2,SH3YL1	0.7157121486867357	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_E2F6	263	1763	18	BCR,DLGAP4,KCNH4,ACTN2,DYRK3,ARPP19,THNSL1,GP1BB,PI4KA,DBP,MAPK1,PER3,RTN3,PNPO,RNF157,FAM103A1,RNF32,ALDOA	0.6519952811164862	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_E2F1	432	1763	33	DUSP1,WNT9A,MAP3K5,TRIM37,KCNK1,AHI1,ARPP19,WDR34,ZNF341,LHX2,RPS6KA4,AVPI1,ZDHHC23,FAM81A,PXMP2,TMEM44,PTGS2,LRRC26,BEND6,SNRK,PPP1R3D,NCS1,CAMKK2,CAMK2N2,C16ORF74,MRAS,DGKZ,SPIRE2,MGST3,ALDOA,CADPS2,NR4A1,USP13	0.7277092393016953	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_FOS	418	1763	32	MTMR12,DUSP1,ZSWIM1,SDCBP2,OCIAD2,ITGBL1,SPRYD3,RND1,ALCAM,RAB3A,TOM1L2,ABLIM3,SYNPO,DCUN1D4,SORBS2,PDXP,RFX1,NCDN,CTGF,SLC25A42,ATXN1,GOT1,FHL2,AP2A1,ENC1,NPHP4,PNKD,PNPO,NUMB,AP3M2,ARNTL,SMAD3	0.7292919040239696	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_GATA2	326	1763	24	BCR,NR2F2,SLC7A8,KCNH2,SDCBP2,EGR1,IL34,BTG2,RAB36,GP1BB,PI4KA,HK1,MAPK1,TMEM91,CTGF,FHL2,SH2D3C,HIVEP1,ENC1,CYB561,MEST,VSIG2,MAP4,S1PR1	0.7013282573972837	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_CEBPB	213	1763	14	DUSP1,DLX1,FBXO31,BHLHE40,ABLIM2,HDAC11,RBP4,MLLT11,MDH1,GOT1,SLC7A11,WBP2,CDS2,PREPL	0.626146746236542	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SUZ12	271	1763	38	NR2F1,NR2F2,WNT7B,TBR1,DLX1,DLX6,KCNK4,ISLR2,NRN1,EGR3,IGF2,SLC32A1,GAD2,PRDM8,NFIX,LHX2,LHX6,TNRC18,FEZF2,GP1BB,HPCAL4,ADCYAP1,NPTX1,EMX1,NT5C1A,VWA5B2,FOXG1,SATB2,HSF4,ITPKA,NEUROD1,NEUROD2,ESRRG,VSIG2,ARX,PRMT8,TMEM59L,ELAVL2	1.3358017301103244	0.0710707421733134	0.181625229998468
Cluster_1	TF_TG_PROXIMAL_FILTERED_RFX5	87	1763	4	PDXP,MAST3,PJA2,TSPYL4	0.4379942756925565	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_STAT2	73	1763	3	BCR,PI4KA,ANKRD45	0.39149488341012756	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_BCL11A	59	1763	2	EGR1,BHLHE40	0.3229279829258679	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_BCLAF1	113	1763	6	BCR,EGR1,BHLHE40,GP1BB,PI4KA,MAPK1	0.5058252475918461	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TCF12	242	1763	17	ORAI2,NR2F1,NR2F2,TBR1,DLX1,DLX6,PRDM8,BHLHE40,ZMIZ2,LHX2,FEZF2,JPH4,MEF2D,FOXG1,AFF3,JUNB,MEIS2	0.6692081960219948	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_RDBP	17	1763	4	BCR,RAB36,PI4KA,MAPK1	2.241500116779554	0.09503025257126448	0.214283902856773
Cluster_1	TF_TG_PROXIMAL_FILTERED_POU2F2	99	1763	5	ZBTB4,EGR1,ZMIZ2,JUNB,BLCAP	0.4811300755713688	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_MAFK	201	1763	14	BCR,DUSP1,SLC7A8,PINK1,ARMC9,FAM171A1,ST3GAL5,RAB36,STXBP6,PI4KA,LRP11,MAPK1,CTGF,SS18L1	0.663528641534246	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ETS1	180	1763	12	BCR,BTBD10,EGR1,TCEA2,RAB36,GP1BB,PI4KA,DNM1,MAPK1,ZFYVE28,TMUB1,PNKD	0.6350916997542069	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ZBTB7A	182	1763	26	BCR,ACHE,BHLHE40,RTN4R,TNRC18,GP1BB,NR6A1,PI4KA,DNM1,MAPK1,EML2,ZBTB7A,ST6GALNAC6,ZDHHC8,ANK1,TMUB1,RASGRP2,JUNB,TMEM198,HSPA1L,PLCD3,CIB2,ACBD4,PDE4A,KLF16,SSBP3	1.3609107851875861	0.11221300120585738	0.23462718433952
Cluster_1	TF_TG_PROXIMAL_FILTERED_SP1	363	1763	29	BCR,MTMR12,ZSWIM1,FBXO31,RAB3A,TOM1L2,RAB36,PDK2,DCUN1D4,GP1BB,PI4KA,MAPK1,RFX1,JPH4,NCDN,HNMT,SLC25A42,GOT1,MMAB,AP2A1,MNT,NPHP4,RSPO2,VTN,RAD51AP2,NUMB,AP3M2,ARNTL,CHCHD6	0.761060301358347	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_RXRA	80	1763	4	LIN7B,FBXO31,NR1D1,PPFIA3	0.47631877481565515	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_IRF3	88	1763	5	MTMR12,ZSWIM1,TOM1L2,RFX1,NUMB	0.5412713350177899	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TFAP2A	121	1763	8	AVPI1,SLC25A42,COL5A1,JUNB,KIAA0319,MGAT5B,RHOF,NR4A1	0.629843008020701	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SIRT6	39	1763	7	BCR,BHLHE40,RAB36,PI4KA,MAPK1,KIF5C,HSPA1L	1.7098622685690186	0.18220579953863755	0.349227782449055
Cluster_1	TF_TG_PROXIMAL_FILTERED_TAL1	189	1763	14	BCR,SLC7A8,YPEL4,KCNH2,EGR1,BTG2,GP1BB,PI4KA,HK1,MAPK1,RFX1,TMEM56,SLC25A42,ANK1	0.7056574441713409	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_EBF1	265	1763	21	KCNN3,TCEA2,SIDT1,BHLHE40,CRY2,ADARB2,ZNF365,OSCP1,GUCY1A3,PRRT2,MEF2D,FCHO1,LYSMD2,JUNB,MYBPH,TUBA8,KCNAB2,KIFAP3,RHOV,TMEM130,B3GAT3	0.7549203223493403	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_HSF1	59	1763	3	FBXO31,PLXDC1,HSPA1L	0.4843919743888018	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_JUN	208	1763	16	BCR,DUSP1,SDCBP2,ITGBL1,TOX2,RAB36,PI4KA,HK1,MAPK1,HNMT,CTGF,FHL2,SLC7A11,ENC1,KIF5C,SULT2B1	0.7327981151010079	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TRIM28	43	1763	7	BCR,FAM155A,RAB36,PI4KA,MAPK1,GPC5,RBM33	1.5508053133532957	0.21060513292357497	0.372609081326325
Cluster_1	TF_TG_PROXIMAL_FILTERED_BATF	119	1763	8	BHLHE40,PRKCB,PTPN3,AFF3,TUBA8,AP3M2,RABGAP1L,IPCEF1	0.6404286047941582	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_ELK4	96	1763	6	EGR1,PTGS2,ULK4,JUNB,NR4A1,B3GAT3	0.5953984685195689	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TAF7	69	1763	4	EGR1,ADARB1,GP1BB,CTGF	0.5522536519601798	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_SETDB1	125	1763	17	PRKACB,BCR,SLC7A4,YPEL3,FAM155A,ZSCAN18,RAB36,TRANK1,GP1BB,PI4KA,MAPK1,PRKAR1B,C22ORF39,PER3,RBM33,FN3K,AQP11	1.2955870674985819	0.24209213507300265	0.403486891788338
Cluster_1	TF_TG_PROXIMAL_FILTERED_MEF2C	31	1763	1	BHLHE40	0.30730243536493884	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_TFAP2C	181	1763	14	FBXO31,BBS4,AVPI1,SLC25A42,COL5A1,JUNB,KIAA0319,KCNAB2,MGAT5B,MAP4,RHOF,ALDOA,NR4A1,DLG3	0.7368467234717316	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_PAX5	146	1763	11	ZNF23,FLYWCH1,BHLHE40,WDR34,ABLIM3,CCDC57,KIAA1324,PTPN3,ULK4,JUNB,PFKM	0.7177406195852338	1	1
Cluster_1	TF_TG_PROXIMAL_FILTERED_HMGN3	59	1763	9	BCR,BHLHE40,ADARB1,RAB36,GP1BB,PI4KA,MAPK1,ANK1,JUNB	1.4531759231664054	0.28206453020202427	0.440109430866247
Cluster_1	TF_TG_PROXIMAL_FILTERED_BHLHE40	10	1763	2	BHLHE40,NR1D1	1.9052750992626206	0.2832008511661068	0.440109430866247
Cluster_1	TF_TG_PROXIMAL_FILTERED_BRF1	23	1763	4	BCR,RAB36,PI4KA,MAPK1	1.6567609558805398	0.2948074215891833	0.452038046436748
