ClusterName	GeneSetName	Pval	FoldEnrichment	GeneSet	Hit#	GeneSet#	ModGene#	Total#	BH	Bonferroni	Hochberg
Cluster_3	TF_TG_PROXIMAL_FILTERED_TAF7	0.022466961232357054	1.7371530439650031	LARP7,HNRNPA1,ACTB,CCDC80,PTMA,HNRNPA2B1,MCL1,RPL13A,PMF1,PTPN6,RCC1,KIF2C,HIST1H1D,HIST1H1E,HIST1H1A,HIST1H1B,HIST1H1C	17	69	2382	16795	0.0738200154777446	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_SRF	0.027486972429006235	1.3591899082476	AIF1L,TBL3,SNX18,PLOD1,SDF2L1,TBXAS1,CDC45,MYO1E,ACTB,TAGLN,PDCL3,EEF1B2,POLD1,RNH1,BCL10,PRUNE2,RPS15A,HIPK2,PGD,MCL1,TOP3B,LIMA1,PMF1,LPP,AIM2,RSU1,LAG3,BCL2L12,SURF6,TSPAN2,REV3L,CD48,EXOSC9,DCLRE1B,PHF19,IRF3,AURKA,RPL32,RPL22,RPL24,PRDX2,BATF2,ZFP36,LSM5,CLIC1,RAD54L,RANBP1,B4GALT1	48	249	2382	16795	0.0878056063704366	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZBTB33	0.039412705366398425	1.3669913809352454	ANKFY1,AIF1L,CHAF1A,MED22,KIAA1524,SDF2L1,ACTB,CDC20,NOL11,RPS15A,RPL10A,LAMP1,RPL13A,POLR1C,RPS19,RPS11,TOP3B,PMF1,DARS,NCAPG,MAK16,EIF4A3,THAP2,SNX5,NCOA4,MRPS7,RPL26,SKA3,PRDX1,RPL12,RPS7,RPS6,MAD1L1,SLC15A4,LSM3,RPL7A,TIPIN,PFN1	38	196	2382	16795	0.119275292556206	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_PRDM1	0.0422761934737823	2.22656767864245	INPPL1,VEZF1,TM4SF1,ID3,SP110,C8ORF4	6	19	2382	16795	0.122131125888559	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_KAT2A	0.04248039161341174	1.922944813373025	ACTB,PMF1,TM4SF1,CCT5,SGK1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	9	33	2382	16795	0.122131125888559	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_JUN	0.044708185307943495	1.3559226248143124	DDIT3,ATF3,JUN,LIMS1,BRIX1,SDF2L1,BCAT1,TRIB1,CTTNBP2NL,PLD1,TNFAIP3,TNPO1,LEPROT,TLR4,GAS2L3,PMF1,RHBDF1,DDAH2,EMP1,EMP3,SLC25A45,PPP1R15B,CCL2,TM4SF1,SNX5,PHF19,VIM,SERPINE1,RPL24,S100A10,ANXA2,ADAM9,ITPRIPL2,CD109,CLIC1,RANBP1,HSPA5,ARHGAP24,HIST1H1B,UACA	40	208	2382	16795	0.125401007571061	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_EP300	0.048556093848110556	1.2315803753771921	TXNIP,AIF1L,TCP11L2,CENPE,PLOD2,SDF2L1,ETFB,CDC45,HNRNPA1,EIF3B,TRIM25,TRIB3,AHCY,NFIL3,MYO9B,PLD1,NUP160,AMOTL2,RND3,ETV4,RALY,TES,DHRS1,ANKRD13A,EMILIN1,CTDSP1,MCM4,HDAC2,HAUS8,TINF2,TOP3B,PMF1,C3,SS18,STAT1,STAT3,SLC16A3,NFE2L2,CDCA7L,PPP1R15B,TM4SF1,PIK3R3,TSPAN4,A2M,TF,KIF2C,IRF9,MAT2A,SERPINE1,RPL35,RPL22,PRDX2,S100A10,GIPC1,PRSS23,TRIM7,ANXA2,RPL19,IRS1,BZW2,GPT2,DNMT1,CNOT6,TRAF4,ANG,PRR5L,TXNRD1,C8ORF4,CARHSP1,CLIC1,CTNNA1,MPZL1,HSPA5,TGFBI,B4GALT1,HIST1H1E,TGFBR2,HSPD1,SASH1,HSPE1	80	458	2382	16795	0.130575641835283	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_TFAP2A	0.04882393564275798	1.456776373767443	ORAI1,APEH,TRIB1,PLLP,NSA2,MCM2,RPS16,C14ORF80,VAV2,C3,SPSB2,PIM3,SLC25A45,S100A6,BIRC3,PPP1R15B,TAGLN2,CRIP1,SERTAD3,DDX59,S100A13,BZW2,DSCR3,ALDH3B1,STOM	25	121	2382	16795	0.130575641835283	1	1
Cluster_4	TF_TG_PROXIMAL_FILTERED_RAD21	1.3331025437921473E-5	1.9379358588808837	PPFIBP2,CDKN1C,TMC7,ATL1,PRSS48,RPRM,SULF2,SNX18,DGAT2,CISH,STIM1,PARM1,CNP,GPR84,SOCS2,PLXNB3,YDJC,ARL4A,TMBIM1,MGAT5B,CBLN2,GLTP,ARRDC3,SEC14L5,MAP7,FAM43A,GADD45G,ICK,SDC1,GP1BB,RHOF,CLDN11,SGK1,KIAA1324L,GNAI1,NFIL3,APBB2,MAP4K5,GAD1,PLEKHA6,SH3GL3,ERMN,GGT7,CAV1,RND2,DACT3,PDE4DIP,SPATA2L	48	639	651	16795	0.000766533962680485	0.00153306792536097	0.00151973689992305
Cluster_4	TF_TG_PROXIMAL_FILTERED_REST	3.208192848983861E-5	2.418634792626728	DPYSL4,PHYHIPL,CADM3,L1CAM,TMEM196,CHST8,PRUNE2,SEZ6,ZNF579,KIAA0895L,RPH3A,TUBB3,TNR,CELF3,SYT14,RESP18,SPTBN4,SEC14L5,PEX5L,TMEM151A,PTPRN,SLC7A14,SEZ6L2,SYT4,GNAO1,ELAVL3,VGF	27	288	651	16795	0.00122980725877715	0.00368942177633144	0.00362525791935176
Cluster_4	TF_TG_PROXIMAL_FILTERED_CTCF	0.0011653777004302925	1.4996560869813924	UNC5B,S100A13,ABCA2,STARD10,EHD1,MLLT11,FXYD3,FXYD7,CDKN1C,TMC7,SERPINB8,ADSSL1,ATL1,PRSS48,RPRM,SULF2,SNX18,CCL27,DGKA,DGAT2,CISH,SRCIN1,SOCS2,PLXNB3,BCAS1,YDJC,ARL4A,TMBIM1,ASPG,MGAT5B,PLCL1,MYO1D,CBLN2,SPG20,CISD3,NIPAL3,ARRDC3,SPTBN4,C10ORF35,ICK,SDC1,RCOR2,GP1BB,RHOF,RGMB,CLDN11,MAPT,MATN4,NFIL3,APBB2,MAP4K5,MPZL1,MOG,SORBS3,DPY19L1,CPOX,GNPTAB,ERMN,ELMO1,CERCAM,GGT7,PDLIM2,LGI4,HS3ST1	64	1101	651	16795	0.0335046088873709	0.134018435549484	0.130522302448193
Cluster_4	TF_TG_PROXIMAL_FILTERED_TFAP2A	0.02743895088363126	2.1321298447398154	C3,S100A13,PLLP,PIM3,S100A6,MGAT5B,RHOF,ALDH3B1,SSH3,PDE4DIP	10	121	651	16795	0.1972174594761	1	1
